"Finished Good Code","Subcomponent Code","Subcomponent Quantity","Subcomponent Unit of Measure","Finished Good Quantity","Finished Good Unit of Measure","Position","Substitute For","Priority","Optional"
"GCC62500","GCC0500","0.00440","eaches","1.00000","cases","1","","","false"
"GCC62500","GCC101644","6.00000","eaches","1.00000","cases","2","","","false"
"GCC62500","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC62500","GCC3737","0.00120","eaches","1.00000","cases","4","","","false"
"GCC62500","GCC4205","1.00000","eaches","1.00000","cases","5","","","false"
"GCC62500","GCC70077","0.04440","cases","1.00000","cases","6","","","false"
"GCC62500","GCC77074","0.04800","cases","1.00000","cases","7","","","false"
"GCC62500","GCC77082","0.04800","cases","1.00000","cases","8","","","false"
"GCC62501","GCC0500","0.00440","eaches","1.00000","cases","1","","","false"
"GCC62501","GCC101643","6.00000","eaches","1.00000","cases","2","","","false"
"GCC62501","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC62501","GCC3737","0.00120","eaches","1.00000","cases","4","","","false"
"GCC62501","GCC4205","1.00000","eaches","1.00000","cases","5","","","false"
"GCC62501","GCC77074","0.13200","cases","1.00000","cases","6","","","false"
"GCC62503","GCC0500","0.00440","eaches","1.00000","cases","1","","","false"
"GCC62503","GCC1706","2.00000","eaches","1.00000","cases","2","","","false"
"GCC62503","GCC3080N","6.00000","eaches","1.00000","cases","3","","","false"
"GCC62503","GCC3737","0.00120","eaches","1.00000","cases","4","","","false"
"GCC62503","GCC4205","1.00000","eaches","1.00000","cases","5","","","false"
"GCC62503","GCC76090","0.12000","cases","1.00000","cases","6","","","false"
"GCC62504","GCC0500","0.00440","eaches","1.00000","cases","1","","","false"
"GCC62504","GCC1706","2.00000","eaches","1.00000","cases","2","","","false"
"GCC62504","GCC3081N","6.00000","eaches","1.00000","cases","3","","","false"
"GCC62504","GCC3737","0.00120","eaches","1.00000","cases","4","","","false"
"GCC62504","GCC4205","1.00000","eaches","1.00000","cases","5","","","false"
"GCC62504","GCC76850","0.12000","cases","1.00000","cases","6","","","false"
"GCC62505","GCC0500","0.00440","eaches","1.00000","cases","1","","","false"
"GCC62505","GCC102508","6.00000","eaches","1.00000","cases","2","","","false"
"GCC62505","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC62505","GCC3737","0.00120","eaches","1.00000","cases","4","","","false"
"GCC62505","GCC4205","1.00000","eaches","1.00000","cases","5","","","false"
"GCC62505","GCC76931","0.12000","cases","1.00000","cases","6","","","false"
"GCC62506","GCC0500","0.00440","eaches","1.00000","cases","1","","","false"
"GCC62506","GCC1706","2.00000","eaches","1.00000","cases","2","","","false"
"GCC62506","GCC3737","0.00120","eaches","1.00000","cases","3","","","false"
"GCC62506","GCC4079S","6.00000","eaches","1.00000","cases","4","","","false"
"GCC62506","GCC4205","1.00000","eaches","1.00000","cases","5","","","false"
"GCC62506","GCC76077","0.12900","cases","1.00000","cases","6","","","false"
"GCC62511","GCC0500","0.00400","eaches","1.00000","cases","1","","","false"
"GCC62511","GCC1706","2.00000","eaches","1.00000","cases","2","","","false"
"GCC62511","GCC3737","0.00120","eaches","1.00000","cases","3","","","false"
"GCC62511","GCC4205","1.00000","eaches","1.00000","cases","4","","","false"
"GCC62511","GCC5914","6.00000","eaches","1.00000","cases","5","","","false"
"GCC62511","GCC76835","0.12000","cases","1.00000","cases","6","","","false"
"GCC62511","GCC8285","0.01780","eaches","1.00000","cases","7","","","false"
"GCC62512","GCC0500","0.00400","eaches","1.00000","cases","1","","","false"
"GCC62512","GCC1706","2.00000","eaches","1.00000","cases","2","","","false"
"GCC62512","GCC3737","0.00120","eaches","1.00000","cases","3","","","false"
"GCC62512","GCC4205","1.00000","eaches","1.00000","cases","4","","","false"
"GCC62512","GCC5915","6.00000","eaches","1.00000","cases","5","","","false"
"GCC62512","GCC76010","0.06000","cases","1.00000","cases","6","","","false"
"GCC62512","GCC76835","0.06000","cases","1.00000","cases","7","","","false"
"GCC62512","GCC8285","0.01780","eaches","1.00000","cases","8","","","false"
"GCC62513","GCC0500","0.00400","eaches","1.00000","cases","1","","","false"
"GCC62513","GCC1706","2.00000","eaches","1.00000","cases","2","","","false"
"GCC62513","GCC3737","0.00120","eaches","1.00000","cases","3","","","false"
"GCC62513","GCC4205","1.00000","eaches","1.00000","cases","4","","","false"
"GCC62513","GCC5916","6.00000","eaches","1.00000","cases","5","","","false"
"GCC62513","GCC70077","0.04440","cases","1.00000","cases","6","","","false"
"GCC62513","GCC76010","0.04800","cases","1.00000","cases","7","","","false"
"GCC62513","GCC76835","0.03600","cases","1.00000","cases","8","","","false"
"GCC62513","GCC8285","0.01780","eaches","1.00000","cases","9","","","false"
"GCC62520","GCC0500","0.16670","eaches","1.00000","cases","1","","","false"
"GCC62520","GCC1706","2.00000","eaches","1.00000","cases","2","","","false"
"GCC62520","GCC3758","3.00000","eaches","1.00000","cases","3","","","false"
"GCC62520","GCC3759","1.00000","eaches","1.00000","cases","4","","","false"
"GCC62520","GCC3760","4.00000","eaches","1.00000","cases","5","","","false"
"GCC62520","GCC3761","1.00000","eaches","1.00000","cases","6","","","false"
"GCC62520","GCC3762","2.00000","eaches","1.00000","cases","7","","","false"
"GCC62520","GCC3763","4.00000","eaches","1.00000","cases","8","","","false"
"GCC62520","GCC3764","2.00000","eaches","1.00000","cases","9","","","false"
"GCC62520","GCC3765","1.00000","eaches","1.00000","cases","10","","","false"
"GCC62520","GCC4517","1.00000","eaches","1.00000","cases","11","","","false"
"GCC62520","GCC5972","1.00000","eaches","1.00000","cases","12","","","false"
"GCC62520","GCC61862","2.00000","cases","1.00000","cases","13","","","false"
"GCC62520","GCC61864","3.00000","cases","1.00000","cases","14","","","false"
"GCC62520","GCC61866","2.00000","cases","1.00000","cases","15","","","false"
"GCC62520","GCC61867","2.00000","cases","1.00000","cases","16","","","false"
"GCC62520","GCC62511","3.00000","cases","1.00000","cases","17","","","false"
"GCC62521","GCC0500","0.01920","eaches","1.00000","cases","1","","","false"
"GCC62521","GCC3687S","12.00000","eaches","1.00000","cases","2","","","false"
"GCC62521","GCC3737","0.00240","eaches","1.00000","cases","3","","","false"
"GCC62521","GCC75925","0.38400","cases","1.00000","cases","4","","","false"
"GCC62522","GCC0500","0.01920","eaches","1.00000","cases","1","","","false"
"GCC62522","GCC1706","2.00000","eaches","1.00000","cases","2","","","false"
"GCC62522","GCC3737","0.00240","eaches","1.00000","cases","3","","","false"
"GCC62522","GCC5139","1.00000","eaches","1.00000","cases","4","","","false"
"GCC62522","GCC5198S","12.00000","eaches","1.00000","cases","5","","","false"
"GCC62522","GCC75925","0.43200","cases","1.00000","cases","6","","","false"
"GCC62526","GCC0500","0.01020","eaches","1.00000","cases","1","","","false"
"GCC62526","GCC101737","12.00000","eaches","1.00000","cases","2","","","false"
"GCC62526","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC62526","GCC3737","0.00240","eaches","1.00000","cases","4","","","false"
"GCC62526","GCC6025","1.00000","eaches","1.00000","cases","5","","","false"
"GCC62526","GCC77106","0.28800","cases","1.00000","cases","6","","","false"
"GCC62527","GCC0500","0.01020","eaches","1.00000","cases","1","","","false"
"GCC62527","GCC1706","2.00000","eaches","1.00000","cases","2","","","false"
"GCC62527","GCC3737","0.03120","eaches","1.00000","cases","3","","","false"
"GCC62527","GCC5996","12.00000","eaches","1.00000","cases","4","","","false"
"GCC62527","GCC6025","1.00000","eaches","1.00000","cases","5","","","false"
"GCC62527","GCC76010","0.14400","cases","1.00000","cases","6","","","false"
"GCC62527","GCC76835","0.14400","cases","1.00000","cases","7","","","false"
"GCC62527","GCC8285","0.01780","eaches","1.00000","cases","8","","","false"
"GCC62528","GCC0500","0.01020","eaches","1.00000","cases","1","","","false"
"GCC62528","GCC1706","2.00000","eaches","1.00000","cases","2","","","false"
"GCC62528","GCC3737","0.00240","eaches","1.00000","cases","3","","","false"
"GCC62528","GCC5997","12.00000","eaches","1.00000","cases","4","","","false"
"GCC62528","GCC6025","1.00000","eaches","1.00000","cases","5","","","false"
"GCC62528","GCC70077","0.11160","cases","1.00000","cases","6","","","false"
"GCC62528","GCC76010","0.09600","cases","1.00000","cases","7","","","false"
"GCC62528","GCC76835","0.09600","cases","1.00000","cases","8","","","false"
"GCC62528","GCC8285","0.01780","eaches","1.00000","cases","9","","","false"
"GCC62530","GCC0500","0.04170","eaches","1.00000","cases","1","","","false"
"GCC62530","GCC102264","10.00000","eaches","1.00000","cases","2","","","false"
"GCC62530","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC62530","GCC3649","1.00000","eaches","1.00000","cases","4","","","false"
"GCC62530","GCC4229","1.00000","eaches","1.00000","cases","5","","","false"
"GCC62530","GCC6128","1.00000","eaches","1.00000","cases","6","","","false"
"GCC62530","GCC73069","18.75000","eaches","1.00000","cases","7","","","false"
"GCC62531","GCC0500","0.04170","eaches","1.00000","cases","1","","","false"
"GCC62531","GCC102265","10.00000","eaches","1.00000","cases","2","","","false"
"GCC62531","GCC3649","1.00000","eaches","1.00000","cases","3","","","false"
"GCC62531","GCC4229","1.00000","eaches","1.00000","cases","4","","","false"
"GCC62531","GCC6128","1.00000","eaches","1.00000","cases","5","","","false"
"GCC62531","GCC70171","18.75000","eaches","1.00000","cases","6","","","false"
"GCC62532","GCC0500","0.02270","eaches","1.00000","cases","1","","","false"
"GCC62532","GCC100393","1.00000","eaches","1.00000","cases","2","","","false"
"GCC62532","GCC100394","1.00000","eaches","1.00000","cases","3","","","false"
"GCC62532","GCC1706","2.00000","eaches","1.00000","cases","4","","","false"
"GCC62532","GCC62328","0.66670","cases","1.00000","cases","5","","","false"
"GCC62532","GCC62533","0.33330","cases","1.00000","cases","6","","","false"
"GCC62533","GCC0500","0.01970","eaches","1.00000","cases","1","","","false"
"GCC62533","GCC100715","1.00000","eaches","1.00000","cases","2","","","false"
"GCC62533","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC62533","GCC3737","0.00240","eaches","1.00000","cases","4","","","false"
"GCC62533","GCC5963","12.00000","eaches","1.00000","cases","5","","","false"
"GCC62533","GCC76899","0.43200","cases","1.00000","cases","6","","","false"
"GCC62535","GCC0500","0.00560","eaches","1.00000","cases","1","","","false"
"GCC62535","GCC1706","2.00000","eaches","1.00000","cases","2","","","false"
"GCC62535","GCC3737","0.00240","eaches","1.00000","cases","3","","","false"
"GCC62535","GCC4671","1.00000","eaches","1.00000","cases","4","","","false"
"GCC62535","GCC4943","1.00000","eaches","1.00000","cases","5","","","false"
"GCC62535","GCC5968","24.00000","eaches","1.00000","cases","6","","","false"
"GCC62535","GCC76899","0.09600","cases","1.00000","cases","7","","","false"
"GCC62536","GCC0500","0.00130","eaches","1.00000","cases","1","","","false"
"GCC62536","GCC100718","1.00000","eaches","1.00000","cases","2","","","false"
"GCC62536","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC62536","GCC3479","24.00000","eaches","1.00000","cases","4","","","false"
"GCC62536","GCC4675","1.00000","eaches","1.00000","cases","5","","","false"
"GCC62536","GCC4914","12.00000","eaches","1.00000","cases","6","","","false"
"GCC62536","GCC5969","12.00000","eaches","1.00000","cases","7","","","false"
"GCC62536","GCC75925","0.09600","cases","1.00000","cases","8","","","false"
"GCC62536","GCC76899","0.09600","cases","1.00000","cases","9","","","false"
"GCC62538","GCC0500","0.00200","eaches","1.00000","cases","1","","","false"
"GCC62538","GCC1706","2.00000","eaches","1.00000","cases","2","","","false"
"GCC62538","GCC3409","6.00000","eaches","1.00000","cases","3","","","false"
"GCC62538","GCC3587","3.00000","eaches","1.00000","cases","4","","","false"
"GCC62538","GCC4144","1.00000","eaches","1.00000","cases","5","","","false"
"GCC62538","GCC4616","1.00000","eaches","1.00000","cases","6","","","false"
"GCC62538","GCC4617","1.00000","eaches","1.00000","cases","7","","","false"
"GCC62538","GCC4618","4.00000","eaches","1.00000","cases","8","","","false"
"GCC62538","GCC4619","1.00000","eaches","1.00000","cases","9","","","false"
"GCC62538","GCC4620","1.00000","eaches","1.00000","cases","10","","","false"
"GCC62538","GCC5974","1.00000","eaches","1.00000","cases","11","","","false"
"GCC62538","GCC61326","0.50000","cases","1.00000","cases","12","","","false"
"GCC62538","GCC61462","1.00000","cases","1.00000","cases","13","","","false"
"GCC62538","GCC61751","1.50000","cases","1.00000","cases","14","","","false"
"GCC62538","GCC62328","1.00000","cases","1.00000","cases","15","","","false"
"GCC62538","GCC62533","1.00000","cases","1.00000","cases","16","","","false"
"GCC62538","GCC63097","0.50000","cases","1.00000","cases","17","","","false"
"GCC62539","GCC0500","0.16670","eaches","1.00000","cases","1","","","false"
"GCC62539","GCC1706","2.00000","eaches","1.00000","cases","2","","","false"
"GCC62539","GCC40056","0.55550","cases","1.00000","cases","3","","","false"
"GCC62539","GCC40099","0.55550","cases","1.00000","cases","4","","","false"
"GCC62539","GCC40101","1.38880","cases","1.00000","cases","5","","","false"
"GCC62539","GCC4852","4.00000","eaches","1.00000","cases","6","","","false"
"GCC62539","GCC5387","8.00000","eaches","1.00000","cases","7","","","false"
"GCC62539","GCC5831","1.00000","eaches","1.00000","cases","8","","","false"
"GCC62539","GCC5832","1.00000","eaches","1.00000","cases","9","","","false"
"GCC62539","GCC5833","5.00000","eaches","1.00000","cases","10","","","false"
"GCC62539","GCC5973","1.00000","eaches","1.00000","cases","11","","","false"
"GCC62539","GCC6071","1.00000","eaches","1.00000","cases","12","","","false"
"GCC62539","GCC61857","3.33300","cases","1.00000","cases","13","","","false"
"GCC62539","GCC61862","1.66660","cases","1.00000","cases","14","","","false"
"GCC62539","GCC61866","3.33300","cases","1.00000","cases","15","","","false"
"GCC62539","GCC61867","2.50000","cases","1.00000","cases","16","","","false"
"GCC62539","GCC61868","2.50000","cases","1.00000","cases","17","","","false"
"GCC62539","GCC73020","0.62500","cases","1.00000","cases","18","","","false"
"GCC62541","GCC0500","0.01020","eaches","1.00000","cases","1","","","false"
"GCC62541","GCC102357","12.00000","eaches","1.00000","cases","2","","","false"
"GCC62541","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC62541","GCC3737","0.00240","eaches","1.00000","cases","4","","","false"
"GCC62541","GCC6028","1.00000","eaches","1.00000","cases","5","","","false"
"GCC62541","GCC73037","0.28920","cases","1.00000","cases","6","","","false"
"GCC62541","GCC8285","0.04080","eaches","1.00000","cases","7","","","false"
"GCC62542","GCC0500","0.01020","eaches","1.00000","cases","1","","","false"
"GCC62542","GCC102314","12.00000","eaches","1.00000","cases","2","","","false"
"GCC62542","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC62542","GCC3737","0.00240","eaches","1.00000","cases","4","","","false"
"GCC62542","GCC6028","1.00000","eaches","1.00000","cases","5","","","false"
"GCC62542","GCC73038","0.28920","cases","1.00000","cases","6","","","false"
"GCC62542","GCC8285","0.04080","eaches","1.00000","cases","7","","","false"
"GCC62543","GCC0500","0.01020","eaches","1.00000","cases","1","","","false"
"GCC62543","GCC102140","12.00000","eaches","1.00000","cases","2","","","false"
"GCC62543","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC62543","GCC3737","0.00240","eaches","1.00000","cases","4","","","false"
"GCC62543","GCC6028","1.00000","eaches","1.00000","cases","5","","","false"
"GCC62543","GCC70077","0.09000","cases","1.00000","cases","6","","","false"
"GCC62543","GCC77074","0.12000","cases","1.00000","cases","7","","","false"
"GCC62543","GCC77082","0.09600","cases","1.00000","cases","8","","","false"
"GCC62543","GCC8285","0.04080","eaches","1.00000","cases","9","","","false"
"GCC62544","GCC0500","0.01020","eaches","1.00000","cases","1","","","false"
